datetime,id,mmsi,NavigationalStatus,SpeedOverGround_SOG,CourseOverGround_COG,Heading,VesselType,width,length,draught,Rotation,Speed,Rudder,WindDirection,WindSpeed_Knots,Class,Vessel_SK,Time_SK,Route_SK,Weather_SK,Position_SK,Sensor_SK,Navigation_SK,FuelConsumption_Liters,ShipSpeed_Knots,EngineTemperature_C,TravelDistance_Miles,Latitude,Longitude,WaveHeight_Meters,AirTemperature_C,DeparturePort,ArrivalPort,RouteName,VesselName,IMONumber,Flag,YearBuilt,GrossTonnage,Deadweight,SensorType,Status,LastCalibrationDate
2024-01-03 17:00:00,3900,311000478,Under way using engine,18.3,40.0,40.0,Tanker,46.0,295.0,10.0,439.05,-9.82,-1.72,188.48,2.8,1,3901,1219,1,1,73,23,2,482.47,9.82,93.98,22.17,1.749173,120.28639,1.98,23.24,Port Klang,Belawan,Port Klang to Belawan,Ship_3901,IMO9938836,Liberia,1999,42505,56862,Anemometer,Active,2023-07-09
2024-01-03 17:01:00,3901,636019072,Constrained by her draught,13.1,318.1,315.0,Tanker,44.0,250.0,14.0,250.45,17.25,-31.66,-10.64,6.62,1,3902,1269,4,6,92,40,9,236.77,17.25,117.22,25.83,-7.532217,103.736374,2.9,28.65,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3902,IMO9539397,Indonesia,2013,29079,47556,Fuel Meter,Maintenance Required,2023-06-02
2024-01-03 17:02:00,3902,212182000,Under way using engine,9.4,182.0,193.0,Tanker,27.0,182.0,6.8,-92.44,-17.7,23.12,352.68,14.25,1,3903,1631,3,2,6,11,8,343.38,17.7,104.57,45.07,-8.714438,106.712903,3.89,24.59,Surabaya,Belawan,Surabaya to Belawan,Ship_3903,IMO9938503,Liberia,1991,41310,55500,Engine Sensor,Inactive,2023-08-03
2024-01-03 17:03:00,3903,259933000,Under way using engine,11.6,161.0,162.0,Cargo,32.0,190.0,7.2,458.17,22.98,-35.16,83.45,-14.42,1,3904,1905,2,5,87,47,11,416.65,22.98,88.0,46.47,-6.417599,129.90918,2.79,27.12,Surabaya,Belawan,Surabaya to Belawan,Ship_3904,IMO9967296,Singapore,1994,46141,50081,Anemometer,Maintenance Required,2022-02-02
2024-01-03 17:04:00,3904,219005956,Engaged in fishing,2.6,1.1,4.0,Fishing,4.0,14.0,,91.26,-6.23,-39.51,-154.03,38.65,1,3905,1847,9,8,58,6,7,417.79,6.23,119.99,3.27,-4.071575,126.583798,0.13,28.43,Surabaya,Makassar,Surabaya to Makassar,Ship_3905,IMO9669253,Singapore,2009,30185,45873,Fuel Meter,Active,2023-02-07
2024-01-03 17:05:00,3905,538009607,Constrained by her draught,10.6,4.2,4.0,Tanker,32.0,227.0,13.6,144.87,20.44,-23.79,62.85,-1.77,1,3906,1399,1,3,17,34,2,56.36,20.44,87.29,44.28,-4.038815,131.540709,1.53,22.08,Port Klang,Belawan,Port Klang to Belawan,Ship_3906,IMO9496663,Indonesia,2010,3319,20770,Anemometer,Maintenance Required,2023-12-05
2024-01-03 17:06:00,3906,305775000,Under way using engine,11.8,345.4,346.0,Cargo,16.0,130.0,5.7,-643.87,13.36,-16.09,202.15,20.08,1,3907,1181,7,9,73,1,4,333.06,13.36,110.69,37.6,-4.262199,108.026823,0.5,27.94,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3907,IMO9316571,Panama,2001,44719,54026,Fuel Meter,Maintenance Required,2023-09-26
2024-01-03 17:07:00,3907,538090070,Under way using engine,18.1,31.2,36.0,Cargo,28.0,193.0,7.4,-411.27,8.96,22.69,167.42,1.3,1,3908,1990,4,7,12,35,14,488.16,8.96,109.22,6.34,-1.624808,129.307448,4.02,31.46,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3908,IMO9464619,Indonesia,2013,26007,28588,Gyroscope,Maintenance Required,2022-09-23
2024-01-03 17:08:00,3908,211315100,Under way using engine,18.0,162.0,160.0,Cargo,22.0,155.0,8.0,-507.85,24.67,-38.63,170.35,-22.09,1,3909,1617,5,9,86,25,13,154.11,24.67,106.15,42.82,0.306468,102.164475,3.31,33.73,Port Klang,Belawan,Port Klang to Belawan,Ship_3909,IMO9934757,Liberia,2005,3456,20046,GPS,Active,2022-08-14
2024-01-03 17:09:00,3909,226099000,Under way using engine,12.7,339.9,340.0,Tanker,27.0,184.0,11.1,94.1,42.3,-24.18,201.16,8.51,1,3910,1728,5,1,52,29,13,408.02,42.3,103.47,87.33,-6.449748,140.332272,1.43,32.03,Port Klang,Belawan,Port Klang to Belawan,Ship_3910,IMO9631160,Marshall Islands,2019,12532,32393,Gyroscope,Active,2022-08-15
2024-01-03 17:10:00,3910,266472000,Under way using engine,11.2,346.6,345.0,Tanker,13.0,88.0,6.3,557.55,41.46,8.75,11.55,-0.95,1,3911,1204,1,5,76,23,13,290.41,41.46,75.43,41.03,-5.815008,108.782912,3.12,23.31,Port Klang,Belawan,Port Klang to Belawan,Ship_3911,IMO9052057,Indonesia,1990,43215,52422,Anemometer,Active,2023-07-09
2024-01-03 17:11:00,3911,210051000,Under way using engine,12.7,137.6,135.0,Tanker,24.0,120.0,5.6,254.84,16.67,-24.56,100.73,-21.04,1,3912,1581,6,3,70,18,5,149.66,16.67,119.75,35.45,-0.983889,105.600745,3.58,26.76,Port Klang,Makassar,Port Klang to Makassar,Ship_3912,IMO9843593,Indonesia,1999,20630,27756,AIS,Active,2022-10-25
2024-01-03 17:12:00,3912,219076000,Under way using engine,13.7,161.4,159.0,Tanker,22.0,141.0,8.7,395.15,43.72,-7.84,352.27,-12.26,1,3913,1555,9,4,73,14,12,72.97,43.72,78.05,27.3,1.494666,134.012445,1.6,24.58,Surabaya,Makassar,Surabaya to Makassar,Ship_3913,IMO9258297,Liberia,2007,21152,38565,Fuel Meter,Active,2023-03-27
2024-01-03 17:13:00,3913,563068700,Under way using engine,12.9,8.3,10.0,Tanker,44.0,250.0,13.6,17.13,35.39,-33.66,-120.44,33.22,1,3914,1840,2,4,52,17,6,391.96,35.39,99.81,97.82,-2.559367,113.175904,2.61,29.83,Surabaya,Belawan,Surabaya to Belawan,Ship_3914,IMO9617053,Singapore,1998,43512,47105,GPS,Active,2023-01-21
2024-01-03 17:14:00,3914,212503000,Under way using engine,9.6,303.6,306.0,Cargo,13.0,88.0,5.3,250.92,-14.37,14.69,93.66,29.91,1,3915,1812,7,7,37,2,14,192.41,14.37,82.46,34.58,-6.680862,140.407092,1.13,29.12,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3915,IMO9098243,Liberia,2009,4203,15229,Anemometer,Active,2023-07-06
2024-01-03 17:15:00,3915,257643000,Under way using engine,7.0,164.8,163.0,Tanker,16.0,104.0,6.7,275.27,-14.8,19.56,104.29,27.1,1,3916,1227,6,8,3,31,8,219.01,14.8,78.44,42.22,-5.024113,133.753959,2.67,31.17,Port Klang,Makassar,Port Klang to Makassar,Ship_3916,IMO9452485,Marshall Islands,1997,28949,41399,AIS,Maintenance Required,2022-12-13
2024-01-03 17:16:00,3916,230985000,Under way using engine,17.2,88.4,89.0,Cargo,22.0,141.0,7.2,-593.51,0.31,-19.7,-54.06,41.21,1,3917,1695,5,5,98,19,8,268.35,0.31,97.97,0.48,-6.289046,139.749573,1.03,28.07,Port Klang,Belawan,Port Klang to Belawan,Ship_3917,IMO9018147,Liberia,2000,9041,13144,Engine Sensor,Inactive,2023-02-05
2024-01-03 17:17:00,3917,538004371,Under way using engine,8.8,165.5,164.0,Tanker,32.0,183.0,7.1,-446.34,5.1,-6.93,-33.05,-12.02,1,3918,1618,4,7,8,32,7,278.24,5.1,111.82,2.99,1.499359,103.971353,1.91,33.57,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3918,IMO9117284,Indonesia,1990,1515,3252,GPS,Maintenance Required,2022-07-08
2024-01-03 17:18:00,3918,248941000,Under way using engine,12.1,268.8,266.0,Tanker,22.0,144.0,6.1,-608.07,8.34,-36.81,-172.27,31.16,1,3919,1595,4,3,10,28,17,142.78,8.34,88.85,11.29,3.397755,140.340401,3.66,32.53,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3919,IMO9775055,Singapore,2017,12162,25901,Gyroscope,Active,2023-01-04
2024-01-03 17:19:00,3919,244807000,Under way using engine,8.1,302.0,300.0,Cargo,12.0,90.0,4.7,552.7,-14.26,-25.8,209.47,45.17,1,3920,1849,6,3,47,41,11,351.79,14.26,73.86,25.52,-1.91046,122.527663,1.86,24.55,Port Klang,Makassar,Port Klang to Makassar,Ship_3920,IMO9853057,Panama,1990,38754,55099,GPS,Maintenance Required,2023-03-26
2024-01-03 17:20:00,3920,209336000,Under way using engine,8.6,331.9,327.0,Cargo,11.0,88.0,4.7,276.73,43.65,-39.09,111.1,-19.7,1,3921,1249,4,3,41,8,10,361.64,43.65,101.19,123.95,0.442893,99.348452,3.95,26.04,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3921,IMO9451653,Liberia,2017,27168,35383,Anemometer,Inactive,2023-06-16
2024-01-03 17:21:00,3921,538090070,Under way using engine,17.9,32.5,37.0,Cargo,28.0,193.0,7.4,553.14,27.86,8.57,244.81,43.55,1,3922,1874,5,4,64,42,13,114.04,27.86,108.32,75.44,-3.921391,101.622466,2.24,31.74,Port Klang,Belawan,Port Klang to Belawan,Ship_3922,IMO9502250,Marshall Islands,1994,26169,41719,GPS,Inactive,2023-08-14
2024-01-03 17:22:00,3922,255768000,Under way using engine,14.4,353.9,352.0,Cargo,14.0,114.0,4.4,-327.47,32.38,9.4,-21.01,-10.13,1,3923,1440,6,6,42,41,10,289.81,32.38,84.8,64.28,3.015456,116.443999,1.23,22.74,Port Klang,Makassar,Port Klang to Makassar,Ship_3923,IMO9755591,Indonesia,2021,15938,21365,GPS,Maintenance Required,2023-03-26
2024-01-03 17:23:00,3923,257975000,Under way using engine,9.4,63.2,67.0,Cargo,12.0,80.0,4.2,-517.64,11.88,19.16,342.16,30.73,1,3924,1532,5,5,43,40,14,324.17,11.88,104.53,27.61,2.94486,122.652997,3.06,27.39,Port Klang,Belawan,Port Klang to Belawan,Ship_3924,IMO9491777,Marshall Islands,2002,19119,21678,Fuel Meter,Maintenance Required,2023-06-02
2024-01-03 17:24:00,3924,352986176,Under way using engine,12.8,144.0,140.0,Cargo,23.0,181.0,6.4,-553.16,12.0,-40.59,289.72,-17.68,1,3925,1195,7,8,9,39,9,133.81,12.0,73.79,34.62,5.859826,111.516025,0.7,26.96,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3925,IMO9198213,Liberia,1998,13773,20482,Engine Sensor,Maintenance Required,2023-03-26
2024-01-03 17:25:00,3925,311000478,Under way using engine,18.5,40.7,40.0,Tanker,46.0,295.0,10.0,503.39,33.45,11.46,-52.88,10.85,1,3926,1689,9,5,14,22,7,452.51,33.45,88.07,87.86,5.027847,132.748938,3.29,33.83,Surabaya,Makassar,Surabaya to Makassar,Ship_3926,IMO9591403,Marshall Islands,2010,6590,21076,Fuel Meter,Inactive,2022-10-10
2024-01-03 17:26:00,3926,219115000,Under way using engine,9.6,162.1,161.0,Cargo,36.0,200.0,8.9,-201.43,45.58,-28.23,217.22,21.05,1,3927,1928,7,5,91,24,7,267.27,45.58,93.71,97.86,-2.858611,97.713803,3.32,31.97,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3927,IMO9016187,Panama,2020,22809,25683,AIS,Inactive,2022-08-25
2024-01-03 17:27:00,3927,477150600,Under way using engine,11.8,137.1,139.0,Tanker,44.0,250.0,8.0,507.29,-10.1,-16.51,356.98,-11.26,1,3928,1986,7,2,96,38,18,101.76,10.1,109.1,18.69,1.248144,138.143957,1.21,29.44,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3928,IMO9983873,Panama,1996,49308,63360,Gyroscope,Inactive,2023-07-18
2024-01-03 17:28:00,3928,219592000,Under way using engine,17.3,341.0,340.0,Passenger,26.0,169.0,6.3,-209.73,0.01,2.91,-178.93,-7.29,1,3929,1518,4,5,4,2,16,200.48,0.01,86.91,0.02,4.984718,114.579868,3.38,27.97,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3929,IMO9181394,Indonesia,1998,12550,23900,Anemometer,Active,2023-07-06
2024-01-03 17:29:00,3929,230350000,Under way using engine,10.4,180.3,183.0,Cargo,18.0,120.0,6.2,6.22,-0.0,-41.38,253.68,8.18,1,3930,1069,1,7,2,41,8,264.63,0.0,92.68,0.0,3.220935,112.850372,1.53,25.22,Port Klang,Belawan,Port Klang to Belawan,Ship_3930,IMO9094920,Panama,2011,47041,61710,GPS,Maintenance Required,2023-03-26
2024-01-03 17:30:00,3930,248941000,Under way using engine,12.0,267.4,264.0,Tanker,22.0,144.0,6.1,-461.06,28.42,13.05,85.72,33.35,1,3931,1638,8,2,97,41,16,54.56,28.42,101.42,71.67,-4.719706,139.066086,3.64,26.93,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3931,IMO9000746,Panama,1999,22824,37512,GPS,Maintenance Required,2023-03-26
2024-01-03 17:31:00,3931,538006798,Under way using engine,12.5,162.4,156.0,Cargo,32.0,198.0,12.1,111.95,27.23,-36.62,-83.49,-13.35,1,3932,1398,4,6,85,19,19,64.36,27.23,101.2,28.43,-3.436776,108.047132,1.45,30.73,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3932,IMO9587372,Liberia,1994,46948,60554,Engine Sensor,Inactive,2023-02-05
2024-01-03 17:32:00,3932,255768000,Under way using engine,14.4,354.3,352.0,Cargo,14.0,114.0,4.4,-234.72,4.46,1.26,316.48,-15.23,1,3933,1977,1,7,1,41,15,74.98,4.46,95.89,7.52,-0.684306,127.236801,1.29,25.29,Port Klang,Belawan,Port Klang to Belawan,Ship_3933,IMO9921693,Liberia,2019,14657,19279,GPS,Maintenance Required,2023-03-26
2024-01-03 17:33:00,3933,305775000,Under way using engine,11.6,346.0,345.0,Cargo,16.0,130.0,5.7,-93.22,-7.13,25.04,52.76,-3.95,1,3934,1671,5,5,75,2,15,292.16,7.13,86.42,17.31,-4.607928,129.688803,0.44,27.26,Port Klang,Belawan,Port Klang to Belawan,Ship_3934,IMO9017734,Singapore,2008,41083,58123,Anemometer,Active,2023-07-06
2024-01-03 17:34:00,3934,244674000,Under way using engine,7.9,182.5,177.0,Cargo,15.0,126.0,7.1,-707.29,21.99,-20.97,116.66,26.97,1,3935,1759,8,9,65,28,6,201.24,21.99,103.5,48.14,-5.173019,138.537226,1.18,23.59,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3935,IMO9520280,Panama,2018,9901,13180,Gyroscope,Active,2023-01-04
2024-01-03 17:35:00,3935,244813000,Under way using engine,13.7,319.0,315.0,Tanker,18.0,117.0,7.5,-223.2,18.05,24.01,296.77,6.62,1,3936,1202,4,4,46,32,9,451.9,18.05,111.86,35.72,0.014308,130.058568,4.21,22.83,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3936,IMO9004210,Liberia,2009,38120,55202,GPS,Maintenance Required,2022-07-08
2024-01-03 17:36:00,3936,311062200,Under way using engine,10.5,336.0,334.0,Cargo,24.0,164.0,8.6,-444.57,-3.98,-16.14,77.37,-3.25,1,3937,1147,8,1,59,19,15,301.66,3.98,77.69,5.21,-1.73804,101.272911,2.66,27.85,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3937,IMO9769988,Panama,2012,16827,27202,Engine Sensor,Inactive,2023-02-05
2024-01-03 17:37:00,3937,219076000,Under way using engine,13.5,194.4,202.0,Tanker,22.0,141.0,8.7,-241.73,-17.11,-31.5,37.2,37.75,1,3938,1471,8,8,75,16,7,391.95,17.11,87.02,34.61,-7.522976,106.459274,1.54,26.86,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3938,IMO9284429,Singapore,1993,27462,42864,Fuel Meter,Maintenance Required,2023-04-17
2024-01-03 17:38:00,3938,246456000,Under way using engine,8.8,31.0,31.0,Cargo,24.0,168.0,10.1,-728.17,2.99,-25.35,245.5,32.56,1,3939,1654,3,8,7,30,8,359.21,2.99,103.44,6.07,-0.773314,122.214532,2.01,31.47,Surabaya,Belawan,Surabaya to Belawan,Ship_3939,IMO9097628,Marshall Islands,2005,15425,33406,Engine Sensor,Active,2023-08-31
2024-01-03 17:39:00,3939,636019072,Constrained by her draught,13.0,319.8,317.0,Tanker,44.0,250.0,14.0,465.01,-6.53,10.19,157.43,44.86,1,3940,1943,9,7,66,22,18,284.14,6.53,107.79,10.32,-7.662175,112.942312,4.48,29.37,Surabaya,Makassar,Surabaya to Makassar,Ship_3940,IMO9814191,Liberia,2001,24842,35113,Fuel Meter,Inactive,2022-10-10
2024-01-03 17:40:00,3940,244813000,Under way using engine,13.7,320.0,316.0,Tanker,18.0,117.0,7.5,-228.26,-8.13,1.9,272.5,12.26,1,3941,1198,3,8,15,14,16,385.12,8.13,109.07,23.58,-8.732795,137.154837,2.11,23.59,Surabaya,Belawan,Surabaya to Belawan,Ship_3941,IMO9539933,Liberia,2003,3353,10238,Fuel Meter,Active,2023-03-27
2024-01-03 17:41:00,3941,244807000,Under way using engine,7.6,324.7,324.0,Cargo,12.0,90.0,4.7,38.49,-10.86,20.77,208.29,25.24,1,3942,1916,1,2,72,1,15,295.12,10.86,102.66,23.16,-0.420312,123.898907,1.38,25.92,Port Klang,Belawan,Port Klang to Belawan,Ship_3942,IMO9977299,Marshall Islands,2022,36912,44901,Fuel Meter,Maintenance Required,2023-09-26
2024-01-03 17:42:00,3942,377764000,Under way using engine,9.5,316.5,316.0,Cargo,10.0,78.0,3.3,-741.54,43.8,-3.11,-59.58,39.54,1,3943,1425,2,3,47,45,3,223.46,43.8,93.91,115.05,-7.055667,128.739036,3.03,23.86,Surabaya,Belawan,Surabaya to Belawan,Ship_3943,IMO9220540,Liberia,2001,13642,16224,AIS,Inactive,2022-10-07
2024-01-03 17:43:00,3943,314460000,Under way using engine,10.9,159.7,160.0,Cargo,19.0,115.0,9.0,436.71,29.99,-35.65,-153.28,24.12,1,3944,1665,6,9,90,2,1,246.11,29.99,102.29,24.66,4.756768,109.703862,0.79,31.62,Port Klang,Makassar,Port Klang to Makassar,Ship_3944,IMO9890249,Panama,1996,42468,49664,Anemometer,Active,2023-07-06
2024-01-03 17:44:00,3944,250000963,Under way using engine,10.6,157.9,158.0,Cargo,14.0,90.0,3.9,112.96,42.11,10.11,112.81,-10.94,1,3945,1491,2,1,40,22,13,427.33,42.11,76.75,100.72,-0.304473,102.297129,0.9,24.1,Surabaya,Belawan,Surabaya to Belawan,Ship_3945,IMO9541736,Indonesia,2004,743,11326,Fuel Meter,Inactive,2022-10-10
2024-01-03 17:45:00,3945,231613000,Under way using engine,9.7,320.5,318.0,Cargo,12.0,73.0,2.8,-68.74,2.31,24.04,158.47,-16.13,1,3946,1887,6,8,42,46,12,303.47,2.31,80.39,4.63,-5.835179,127.940894,2.83,24.56,Port Klang,Makassar,Port Klang to Makassar,Ship_3946,IMO9077467,Panama,1994,49669,57168,GPS,Inactive,2022-03-29
2024-01-03 17:46:00,3946,311062200,Under way using engine,13.0,327.0,325.0,Cargo,24.0,164.0,8.6,-596.41,34.44,18.24,200.54,42.54,1,3947,1895,1,8,51,33,9,219.78,34.44,116.38,43.76,-7.551347,126.231106,3.44,30.74,Port Klang,Belawan,Port Klang to Belawan,Ship_3947,IMO9397410,Marshall Islands,2015,43548,53985,AIS,Active,2022-10-29
2024-01-03 17:47:00,3947,257182000,Under way using engine,18.7,359.4,359.0,Passenger,36.0,224.0,6.9,337.02,38.83,-8.82,77.34,42.03,1,3948,1141,1,7,35,15,2,130.88,38.83,116.11,32.65,4.528332,125.205123,3.08,31.5,Port Klang,Belawan,Port Klang to Belawan,Ship_3948,IMO9330652,Liberia,1993,40621,53617,Anemometer,Inactive,2024-01-26
2024-01-03 17:48:00,3948,244201000,Under way using engine,14.1,129.3,131.0,Cargo,23.0,151.0,6.6,32.52,37.71,-9.7,152.03,11.98,1,3949,1312,5,5,41,41,9,272.91,37.71,106.19,54.65,-8.332245,125.596229,0.15,29.98,Port Klang,Belawan,Port Klang to Belawan,Ship_3949,IMO9021559,Indonesia,2020,7337,13119,GPS,Maintenance Required,2023-03-26
2024-01-03 17:49:00,3949,226099000,Under way using engine,12.5,324.0,320.0,Tanker,27.0,184.0,11.1,-761.02,-10.64,-40.9,-89.83,-5.01,1,3950,1164,9,4,85,22,8,163.58,10.64,86.35,17.06,-9.696848,109.665678,3.27,32.1,Surabaya,Makassar,Surabaya to Makassar,Ship_3950,IMO9621363,Panama,2002,49508,52743,Fuel Meter,Inactive,2022-10-10
2024-01-03 17:50:00,3950,210051000,Under way using engine,13.0,136.6,133.0,Tanker,24.0,120.0,5.6,285.69,5.24,-20.66,-19.86,-18.75,1,3951,1313,8,6,57,40,5,480.01,5.24,102.44,4.46,-5.779635,112.56624,2.72,23.81,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3951,IMO9145433,Indonesia,2002,40957,55640,Fuel Meter,Maintenance Required,2023-06-02
2024-01-03 17:51:00,3951,352986176,Under way using engine,12.6,137.0,135.0,Cargo,23.0,181.0,6.4,346.76,3.55,-20.62,168.2,-5.65,1,3952,1020,3,1,38,39,13,270.94,3.55,104.39,7.72,5.166184,99.244419,0.66,28.72,Surabaya,Belawan,Surabaya to Belawan,Ship_3952,IMO9884949,Indonesia,2021,15452,19588,Engine Sensor,Maintenance Required,2023-03-26
2024-01-03 17:52:00,3952,219076000,Under way using engine,14.1,210.2,210.0,Tanker,22.0,141.0,8.7,248.54,28.21,-3.54,4.44,-6.7,1,3953,1081,3,5,72,41,2,54.03,28.21,95.76,35.76,-6.731111,109.401952,2.98,22.06,Surabaya,Belawan,Surabaya to Belawan,Ship_3953,IMO9027356,Marshall Islands,2018,16400,21372,GPS,Maintenance Required,2023-03-26
2024-01-03 17:53:00,3953,248617000,Under way using engine,,,36.0,Cargo,29.0,190.0,8.7,415.05,17.52,21.12,102.63,-16.2,1,3954,1580,1,4,96,41,10,91.79,17.52,107.43,44.06,4.440316,132.559321,3.16,24.22,Port Klang,Belawan,Port Klang to Belawan,Ship_3954,IMO9971391,Liberia,1992,31634,43594,GPS,Maintenance Required,2023-03-26
2024-01-03 17:54:00,3954,636015894,Under way using engine,8.8,132.8,130.0,Cargo,27.0,175.0,5.8,-597.87,34.93,-25.75,-56.07,-9.8,1,3955,1130,3,4,8,11,6,177.95,34.93,71.48,74.08,-0.857961,110.616942,3.6,30.8,Surabaya,Belawan,Surabaya to Belawan,Ship_3955,IMO9776578,Marshall Islands,2007,49252,67776,Engine Sensor,Inactive,2023-08-03
2024-01-03 17:55:00,3955,636015562,Under way using engine,11.6,208.2,210.0,Tanker,46.0,250.0,13.6,523.4,23.98,-8.79,-172.08,-0.62,1,3956,1598,1,7,74,4,7,91.47,23.98,82.81,30.6,-4.212535,129.698513,0.36,27.81,Port Klang,Belawan,Port Klang to Belawan,Ship_3956,IMO9083120,Marshall Islands,1999,14150,32799,Engine Sensor,Inactive,2022-09-07
2024-01-03 17:56:00,3956,636015562,Under way using engine,11.6,208.2,210.0,Tanker,46.0,250.0,13.6,-422.07,-13.48,13.71,-102.6,6.78,1,3957,1729,8,9,63,7,3,452.28,13.48,109.72,18.87,1.371865,131.970173,2.96,32.49,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3957,IMO9470612,Indonesia,1992,47317,51816,Gyroscope,Active,2023-06-26
2024-01-03 17:57:00,3957,538006798,Under way using engine,12.4,160.9,154.0,Cargo,32.0,198.0,12.1,-431.1,-6.57,-24.38,335.73,12.09,1,3958,1932,1,8,87,21,14,434.46,6.57,116.94,18.76,-0.811593,124.680373,0.19,27.41,Port Klang,Belawan,Port Klang to Belawan,Ship_3958,IMO9467677,Marshall Islands,2017,9781,23714,Gyroscope,Active,2022-06-24
2024-01-03 17:58:00,3958,311000478,Under way using engine,18.6,36.1,35.0,Tanker,46.0,295.0,10.0,80.64,13.87,-16.76,82.94,-17.37,1,3959,1983,5,8,4,7,16,486.89,13.87,113.8,39.81,-7.62232,124.587858,4.33,23.66,Port Klang,Belawan,Port Klang to Belawan,Ship_3959,IMO9148656,Panama,2009,45091,53229,Gyroscope,Active,2023-06-26
2024-01-03 17:59:00,3959,255805987,Under way using engine,13.1,151.7,153.0,Cargo,32.0,220.0,8.3,520.49,-13.28,-8.24,178.79,26.07,1,3960,1304,9,5,48,4,6,367.91,13.28,105.82,20.53,-6.190318,126.293909,4.27,26.14,Surabaya,Makassar,Surabaya to Makassar,Ship_3960,IMO9997346,Indonesia,2002,18182,30053,Engine Sensor,Inactive,2022-09-07
2024-01-03 18:00:00,3960,230985000,Under way using engine,17.9,66.7,66.0,Cargo,22.0,141.0,7.2,63.2,33.78,-33.77,-137.03,43.47,1,3961,1914,7,6,52,12,8,340.46,33.78,78.27,74.25,-7.564027,132.08694,0.11,32.84,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3961,IMO9557579,Marshall Islands,1990,4227,10984,Engine Sensor,Maintenance Required,2022-03-04
2024-01-03 18:01:00,3961,245097000,Under way using engine,16.7,193.4,192.0,Cargo,26.0,205.0,7.0,-670.12,-15.81,18.19,97.64,20.81,1,3962,1370,4,2,38,27,1,465.57,15.81,88.44,46.64,-4.651786,126.685852,3.73,22.45,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3962,IMO9818933,Panama,2018,14776,16345,AIS,Inactive,2022-11-04
2024-01-03 18:02:00,3962,219005956,Engaged in fishing,2.7,351.9,358.0,Fishing,4.0,14.0,,-658.4,-4.62,-14.34,298.73,-15.83,1,3963,1856,9,3,94,17,15,475.88,4.62,72.51,13.79,1.426268,104.249608,3.74,31.25,Surabaya,Makassar,Surabaya to Makassar,Ship_3963,IMO9575416,Singapore,2001,46915,62093,GPS,Active,2023-01-21
2024-01-03 18:03:00,3963,269144000,Under way using engine,14.0,31.4,33.0,Cargo,30.0,180.0,9.5,-278.7,-4.59,-9.75,168.97,28.19,1,3964,1852,9,5,87,20,17,444.87,4.59,101.99,3.12,-1.14646,126.371839,4.3,33.73,Surabaya,Makassar,Surabaya to Makassar,Ship_3964,IMO9867957,Indonesia,2020,17752,29590,Gyroscope,Maintenance Required,2022-03-29
2024-01-03 18:04:00,3964,244201000,Under way using engine,13.9,130.0,130.0,Cargo,23.0,151.0,6.6,269.9,-13.17,0.9,359.17,-11.94,1,3965,1383,2,2,5,31,18,437.66,13.17,92.49,24.81,0.81398,139.613389,2.26,23.12,Surabaya,Belawan,Surabaya to Belawan,Ship_3965,IMO9147613,Liberia,2012,5292,13797,AIS,Maintenance Required,2022-12-13
2024-01-03 18:05:00,3965,305730000,Under way using engine,10.5,339.5,338.0,Cargo,16.0,128.0,7.0,-254.38,26.46,-35.82,-49.83,-3.29,1,3966,1907,6,3,85,26,3,352.27,26.46,98.65,61.3,-4.87957,104.171962,4.09,33.13,Port Klang,Makassar,Port Klang to Makassar,Ship_3966,IMO9886432,Indonesia,1993,39223,47580,AIS,Maintenance Required,2023-07-20
2024-01-03 18:06:00,3966,636017798,Under way using engine,8.5,188.5,186.0,Cargo,24.0,159.0,7.0,-326.18,-15.47,12.08,214.71,12.12,1,3967,1444,4,4,70,31,6,50.72,15.47,118.97,14.96,3.54969,133.731875,4.5,22.62,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_3967,IMO9463366,Panama,2007,26354,41004,AIS,Maintenance Required,2022-12-13
