,Rotation,Speed,Rudder,Apparent_wind_direction,Apparent_wind_speed,Class
3695,-549.3,13.92,20.32,-138.34,-18.68,1
3696,482.1,41.11,3.05,-84.26,10.82,1
3697,-771.59,31.29,0.08,-112.96,29.31,1
3698,-568.94,-5.67,-32.05,241.2,-13.74,1
3699,141.18,-2.42,-30.16,202.55,41.53,1
3700,104.36,-6.77,19.12,176.55,39.89,1
3701,-40.39,-1.99,13.59,56.56,42.72,1
3702,-699.42,-15.59,-28.9,-52.06,8.79,1
3703,395.86,2.55,-12.31,-165.19,-8.59,1
3704,-538.17,38.24,-24.03,298.53,-17.64,1
3705,404.78,37.73,-30.93,56.96,-0.73,1
3706,521.71,25.25,-34.29,223.89,11.9,1
3707,-471.82,-2.59,-16.88,-76.65,-9.84,1
3708,573.22,-1.02,-27.52,113.02,-8.15,1
3709,461.68,3.4,-2.08,282.88,0.2,1
3710,466.02,26.02,25.6,187.64,-12.92,1
3711,-164.67,-15.75,9.44,15.9,-13.7,1
3712,-196.04,-9.53,8.73,-133.83,1.67,1
3713,43.81,16.73,-25.75,332.63,-14.34,1
3714,-234.91,34.48,23.28,95.63,0.94,1
3715,277.43,34.45,-39.06,-132.34,3.53,1
3716,-280.19,-16.23,20.23,139.13,-5.99,1
3717,-486.63,16.87,-4.03,35.28,-12.25,1
3718,-203.81,-11.89,21.11,-40.68,-16.95,1
3719,-402.77,15.04,19.97,152.77,30.49,1
3720,-24.85,-9.85,23.27,-59.59,-1.04,1
3721,134.89,27.84,-23.78,42.64,-4.91,1
3722,568.1,28.09,1.95,136.55,10.99,1
3723,-580.67,27.97,19.98,136.98,-8.73,1
3724,404.72,-17.44,17.46,341.55,36.74,1
3725,-512.3,15.17,-6.3,166.08,10.69,1
3726,-619.8,24.18,-24.77,337.31,20.23,1
3727,-371.0,-4.68,-13.03,-4.91,44.0,1
3728,-519.99,9.21,4.43,-107.79,-2.31,1
3729,419.18,9.41,-11.38,235.16,-10.07,1
3730,-462.64,25.48,21.51,-114.62,44.66,1
3731,538.93,-2.47,-20.06,-32.3,35.69,1
3732,414.83,27.35,-6.15,-159.99,23.26,1
3733,560.02,40.27,7.62,257.86,1.19,1
3734,-127.84,44.11,-32.4,333.64,13.12,1
3735,-169.28,34.19,-35.14,149.09,5.76,1
3736,586.9,-12.35,-2.75,77.54,12.06,1
3737,-667.36,7.05,-41.55,138.99,34.62,1
3738,368.31,3.39,-27.23,-143.9,40.19,1
3739,-561.05,41.14,9.66,44.0,-8.71,1
3740,-766.3,-0.59,13.86,191.72,5.54,1
3741,525.77,9.81,-11.99,310.04,-21.31,1
3742,-349.55,4.77,15.75,180.68,7.99,1
3743,534.44,-7.93,24.41,68.39,33.51,1
3744,-592.01,38.2,-9.23,59.42,6.59,1
3745,423.32,42.53,1.21,-141.32,-15.21,1
3746,-674.78,-15.65,-29.08,277.33,14.76,1
3747,-768.32,40.65,-21.31,22.97,-7.8,1
3748,-640.81,9.0,-23.85,240.0,-3.51,1
3749,179.13,32.14,-1.88,-2.49,0.99,1
3750,276.54,30.31,-24.26,270.44,8.55,1
3751,-715.41,-0.73,-16.93,275.49,24.26,1
3752,-268.36,-13.71,-23.1,-118.67,33.23,1
3753,7.02,13.41,-26.82,198.0,-15.4,1
3754,-339.93,19.0,2.82,352.66,17.14,1
3755,439.04,-0.22,11.42,134.64,-18.71,1
3756,-614.88,22.16,1.69,-46.32,25.29,1
3757,416.57,19.41,-20.48,181.43,35.0,1
3758,467.84,32.32,-40.31,165.6,-20.7,1
3759,-451.63,43.11,18.74,68.16,-6.87,1
3760,252.28,39.1,-8.09,278.55,-12.18,1
3761,415.93,0.15,-13.06,67.25,17.01,1
3762,-623.23,-8.88,-18.34,-57.2,-4.97,1
3763,-746.55,-6.87,-1.96,-148.67,29.96,1
3764,-636.17,-3.21,12.68,-26.39,-4.15,1
3765,525.54,29.97,-42.9,81.65,36.39,1
3766,345.35,45.58,15.22,305.39,32.76,1
3767,-50.77,43.78,-29.0,-12.06,22.83,1
3768,413.83,30.21,-37.93,271.25,7.71,1
3769,346.36,7.84,-14.82,-12.43,16.2,1
3770,-567.29,8.6,23.73,170.96,-20.29,1
3771,259.43,-14.55,-31.27,343.49,42.98,1
3772,440.8,2.82,14.51,-34.01,0.18,1
3773,323.96,33.61,4.49,-20.43,41.78,1
3774,-461.82,25.42,-0.63,249.46,-20.8,1
3775,-615.98,33.55,-9.96,210.77,10.48,1
3776,-402.23,-2.34,16.26,134.99,14.48,1
3777,165.5,-17.08,2.1,6.56,33.82,1
3778,-665.41,26.76,-0.28,177.64,24.44,1
3779,-379.13,20.17,22.16,136.44,-3.03,1
3780,147.05,38.47,11.93,-145.06,12.59,1
3781,587.88,36.27,-12.75,47.91,41.25,1
3782,252.59,0.56,-29.24,226.72,35.41,1
3783,427.88,34.87,-36.68,179.09,9.91,1
3784,40.05,26.19,-33.1,321.84,35.72,1
3785,545.27,8.18,-4.34,310.1,5.1,1
3786,145.42,8.59,-40.8,299.21,-17.37,1
3787,-688.11,-15.29,-30.08,-67.71,14.5,1
3788,-257.75,33.01,8.25,243.72,-1.34,1
3789,-553.23,20.83,14.7,180.87,33.05,1
3790,413.61,32.83,-30.24,356.66,-20.98,1
3791,344.59,4.2,-23.9,345.18,-8.97,1
3792,518.7,17.23,-19.72,-57.04,-14.62,1
3793,127.53,-15.05,-14.2,-163.49,38.64,1
3794,-222.93,19.78,8.34,249.23,-7.8,1
3795,-326.54,35.3,-17.01,83.46,-17.81,1
3796,-430.22,40.34,16.16,3.46,4.91,1
3797,-735.74,18.8,-16.65,77.05,-7.33,1
3798,446.89,18.36,-35.88,320.98,28.56,1
3799,492.86,13.27,-4.18,97.3,12.1,1
3800,427.27,16.94,-21.67,-20.49,34.2,1
3801,20.34,41.04,-5.15,279.44,0.7,1
3802,370.43,-17.21,-14.34,307.61,6.41,1
3803,-650.65,2.98,-2.77,276.58,-0.98,1
3804,554.07,16.62,-20.64,-154.6,37.25,1
3805,489.2,8.95,-29.92,342.88,20.03,1
3806,364.06,20.81,-4.41,-89.33,-16.68,1
3807,-560.63,39.69,-38.09,37.4,-10.92,1
3808,321.14,-9.02,-16.29,-67.91,19.75,1
3809,-606.52,6.88,5.64,-22.12,11.1,1
3810,438.41,16.54,24.18,151.21,-12.24,1
3811,-472.0,25.63,6.11,-3.12,-12.94,1
3812,-152.17,28.78,-39.22,204.55,-13.2,1
3813,332.96,30.5,-5.18,35.15,-1.18,1
3814,-412.95,16.88,-3.48,283.71,-13.46,1
3815,-49.41,24.05,-28.6,-119.88,-1.85,1
3816,-0.01,41.35,-37.31,-84.2,-19.88,1
3817,441.02,43.31,-39.27,44.84,2.9,1
3818,566.87,26.31,-34.52,-76.49,-7.8,1
3819,508.78,26.33,-15.05,338.41,24.13,1
3820,375.57,-8.77,-40.36,45.34,25.68,1
3821,-476.85,-12.68,14.65,213.79,39.11,1
3822,-698.14,11.51,1.58,-100.86,30.33,1
3823,302.59,38.41,-25.67,247.38,38.83,1
3824,-538.49,16.67,-7.9,254.66,32.09,1
3825,-84.68,-17.62,15.04,88.47,37.44,1
3826,467.41,35.06,12.57,218.33,-12.48,1
3827,313.72,15.33,-22.33,-6.81,-14.24,1
3828,-558.81,36.52,22.66,217.39,14.32,1
3829,232.02,9.56,-36.76,219.89,25.9,1
3830,301.99,15.29,-19.22,253.12,19.43,1
3831,-329.97,-6.76,25.47,10.03,22.56,1
3832,471.34,18.89,-28.73,-109.11,23.48,1
3833,-541.66,18.58,4.33,52.41,34.21,1
3834,-690.89,9.3,4.68,70.0,17.16,1
3835,575.4,14.82,-33.87,295.81,37.05,1
3836,64.72,33.64,-36.49,120.27,-18.64,1
3837,-411.93,-8.29,13.47,270.3,9.11,1
3838,-366.18,44.23,13.73,234.88,-8.74,1
3839,-577.43,18.01,23.97,-72.52,15.3,1
3840,-527.28,26.16,-6.28,224.47,40.04,1
3841,494.8,20.45,-18.74,-11.17,37.23,1
3842,317.61,20.92,-22.11,84.13,20.09,1
3843,-611.36,14.95,19.15,-36.17,-3.23,1
3844,500.48,6.14,-3.0,277.7,36.38,1
3845,-436.11,-8.51,-22.08,35.75,-9.33,1
3846,-421.63,45.46,21.64,-63.75,-20.53,1
3847,437.33,-6.84,-7.21,61.43,21.27,1
3848,-533.67,8.84,-12.36,100.14,14.71,1
3849,-341.09,0.19,-11.08,264.2,5.6,1
3850,518.71,39.55,-4.02,25.02,-0.61,1
3851,83.97,42.43,-13.0,-67.68,6.59,1
3852,13.66,38.76,-35.31,328.62,13.67,1
3853,-279.81,-12.35,4.29,34.91,21.58,1
3854,560.85,16.27,-38.81,-122.5,32.58,1
3855,207.85,35.28,0.18,329.19,20.71,1
3856,-148.45,-9.66,19.87,123.92,35.33,1
3857,575.81,35.68,-23.2,80.22,-15.61,1
3858,-721.31,25.07,-16.95,99.0,41.47,1
3859,242.43,35.33,-40.7,226.22,45.24,1
3860,-635.47,-8.9,23.18,212.06,17.08,1
3861,540.27,33.91,13.79,-92.18,-13.08,1
3862,558.57,-9.94,11.92,348.05,21.88,1
3863,584.19,-15.06,-18.2,-64.69,13.61,1
3864,-488.34,-10.21,-13.24,1.65,-11.66,1
3865,-467.22,7.75,13.56,-7.43,-12.01,1
3866,-676.39,10.07,-4.25,318.26,-2.11,1
3867,-13.12,2.73,-20.27,-171.37,42.22,1
3868,-590.33,7.05,-26.68,-8.93,11.33,1
3869,-147.07,-3.99,-7.92,291.31,33.98,1
3870,-663.63,-15.54,2.69,-134.3,-19.8,1
3871,178.39,-16.97,-30.24,-35.58,-11.19,1
3872,-613.86,1.64,18.55,-115.38,17.68,1
3873,-524.9,7.26,-12.31,76.36,-16.68,1
3874,554.33,2.86,-12.19,105.35,11.95,1
3875,-622.2,0.78,-14.39,155.5,-20.14,1
3876,351.34,7.58,-8.38,319.36,19.85,1
3877,483.73,43.36,-20.53,167.79,-9.01,1
3878,-220.62,5.95,12.47,83.32,-5.61,1
3879,221.92,7.94,-40.46,348.82,6.2,1
3880,375.44,14.16,-42.31,-61.79,-16.09,1
3881,463.28,17.99,-41.22,336.65,19.87,1
3882,444.25,43.97,13.08,-36.33,-16.75,1
3883,-247.48,8.84,15.19,112.96,43.55,1
3884,463.26,45.14,19.94,-28.24,-1.95,1
3885,288.69,22.8,11.32,-13.65,12.19,1
3886,524.93,28.92,8.46,127.01,35.32,1
3887,-493.76,19.19,-2.3,342.15,18.67,1
3888,-40.24,19.99,-26.41,0.3,-16.67,1
3889,487.9,9.82,18.91,-114.76,16.93,1
3890,203.26,22.76,-31.06,-173.17,1.41,1
3891,217.07,31.43,-18.74,197.63,1.45,1
3892,32.16,38.32,-21.09,327.16,-16.06,1
3893,490.55,28.16,20.17,195.98,38.05,1
3894,-465.55,44.03,15.6,347.59,31.68,1
3895,19.98,-7.84,-27.24,100.72,-17.19,1
3896,152.18,42.1,-18.41,-8.83,41.57,1
3897,-657.58,30.28,5.26,-36.96,40.94,1
3898,456.35,33.25,-1.16,160.15,4.65,1
3899,351.76,20.41,8.72,-140.64,40.19,1
3900,439.05,-9.82,-1.72,188.48,2.8,1
3901,250.45,17.25,-31.66,-10.64,6.62,1
3902,-92.44,-17.7,23.12,352.68,14.25,1
3903,458.17,22.98,-35.16,83.45,-14.42,1
3904,91.26,-6.23,-39.51,-154.03,38.65,1
3905,144.87,20.44,-23.79,62.85,-1.77,1
3906,-643.87,13.36,-16.09,202.15,20.08,1
3907,-411.27,8.96,22.69,167.42,1.3,1
3908,-507.85,24.67,-38.63,170.35,-22.09,1
3909,94.1,42.3,-24.18,201.16,8.51,1
3910,557.55,41.46,8.75,11.55,-0.95,1
3911,254.84,16.67,-24.56,100.73,-21.04,1
3912,395.15,43.72,-7.84,352.27,-12.26,1
3913,17.13,35.39,-33.66,-120.44,33.22,1
3914,250.92,-14.37,14.69,93.66,29.91,1
3915,275.27,-14.8,19.56,104.29,27.1,1
3916,-593.51,0.31,-19.7,-54.06,41.21,1
3917,-446.34,5.1,-6.93,-33.05,-12.02,1
3918,-608.07,8.34,-36.81,-172.27,31.16,1
3919,552.7,-14.26,-25.8,209.47,45.17,1
3920,276.73,43.65,-39.09,111.1,-19.7,1
3921,553.14,27.86,8.57,244.81,43.55,1
3922,-327.47,32.38,9.4,-21.01,-10.13,1
3923,-517.64,11.88,19.16,342.16,30.73,1
3924,-553.16,12.0,-40.59,289.72,-17.68,1
3925,503.39,33.45,11.46,-52.88,10.85,1
3926,-201.43,45.58,-28.23,217.22,21.05,1
3927,507.29,-10.1,-16.51,356.98,-11.26,1
3928,-209.73,0.01,2.91,-178.93,-7.29,1
3929,6.22,-0.0,-41.38,253.68,8.18,1
3930,-461.06,28.42,13.05,85.72,33.35,1
3931,111.95,27.23,-36.62,-83.49,-13.35,1
3932,-234.72,4.46,1.26,316.48,-15.23,1
3933,-93.22,-7.13,25.04,52.76,-3.95,1
3934,-707.29,21.99,-20.97,116.66,26.97,1
3935,-223.2,18.05,24.01,296.77,6.62,1
3936,-444.57,-3.98,-16.14,77.37,-3.25,1
3937,-241.73,-17.11,-31.5,37.2,37.75,1
3938,-728.17,2.99,-25.35,245.5,32.56,1
3939,465.01,-6.53,10.19,157.43,44.86,1
3940,-228.26,-8.13,1.9,272.5,12.26,1
3941,38.49,-10.86,20.77,208.29,25.24,1
3942,-741.54,43.8,-3.11,-59.58,39.54,1
3943,436.71,29.99,-35.65,-153.28,24.12,1
3944,112.96,42.11,10.11,112.81,-10.94,1
3945,-68.74,2.31,24.04,158.47,-16.13,1
3946,-596.41,34.44,18.24,200.54,42.54,1
3947,337.02,38.83,-8.82,77.34,42.03,1
3948,32.52,37.71,-9.7,152.03,11.98,1
3949,-761.02,-10.64,-40.9,-89.83,-5.01,1
3950,285.69,5.24,-20.66,-19.86,-18.75,1
3951,346.76,3.55,-20.62,168.2,-5.65,1
3952,248.54,28.21,-3.54,4.44,-6.7,1
3953,415.05,17.52,21.12,102.63,-16.2,1
3954,-597.87,34.93,-25.75,-56.07,-9.8,1
3955,523.4,23.98,-8.79,-172.08,-0.62,1
3956,-422.07,-13.48,13.71,-102.6,6.78,1
3957,-431.1,-6.57,-24.38,335.73,12.09,1
3958,80.64,13.87,-16.76,82.94,-17.37,1
3959,520.49,-13.28,-8.24,178.79,26.07,1
3960,63.2,33.78,-33.77,-137.03,43.47,1
3961,-670.12,-15.81,18.19,97.64,20.81,1
3962,-658.4,-4.62,-14.34,298.73,-15.83,1
3963,-278.7,-4.59,-9.75,168.97,28.19,1
3964,269.9,-13.17,0.9,359.17,-11.94,1
3965,-254.38,26.46,-35.82,-49.83,-3.29,1
3966,-326.18,-15.47,12.08,214.71,12.12,1
3967,-712.79,7.07,24.43,156.37,43.74,1
3968,238.28,30.24,-17.12,-22.65,-18.34,1
3969,278.1,1.58,-31.55,-91.61,-9.04,1
3970,-93.06,-17.15,10.71,242.19,-11.24,1
3971,-49.89,10.53,8.16,144.78,-14.95,1
3972,-95.16,-14.51,-21.03,353.06,27.01,1
3973,335.09,29.49,16.47,-16.28,28.55,1
3974,483.76,-1.02,-38.93,-106.61,-1.72,1
3975,-544.92,34.69,13.89,149.96,21.42,1
3976,-382.4,45.06,-9.18,-28.79,-11.2,1
3977,-1.51,23.81,14.95,27.33,-19.37,1
3978,193.51,22.23,24.74,-121.36,45.83,1
3979,364.95,-5.78,-38.68,-60.1,28.31,1
3980,-27.38,12.25,24.03,44.65,-16.28,1
3981,65.86,38.54,17.93,-41.65,-18.3,1
3982,406.26,-6.94,4.53,-20.01,9.28,1
3983,-746.75,6.24,-13.16,288.73,-4.59,1
3984,-148.69,-14.43,6.66,137.97,39.54,1
3985,38.73,-10.89,23.92,128.04,30.25,1
3986,251.47,-12.82,20.66,116.18,44.56,1
3987,371.21,8.57,-27.51,-84.04,19.75,1
3988,582.02,39.26,3.34,256.86,27.75,1
3989,-522.54,20.37,-1.74,117.35,-7.35,1
3990,-713.39,-6.4,20.95,227.31,39.95,1
3991,412.24,28.06,10.7,359.58,26.53,1
3992,-668.57,-0.37,16.49,-21.85,4.82,1
3993,-758.67,43.44,-39.36,-113.65,40.39,1
3994,-693.9,20.52,19.77,199.75,40.5,1
3995,75.71,41.74,-29.81,-173.13,33.6,1
3996,-740.95,-2.03,-26.6,53.49,-16.96,1
3997,202.45,6.13,-31.38,-65.88,25.56,1
3998,60.96,27.57,-22.98,199.86,-9.53,1
3999,322.78,3.75,-15.95,-169.87,13.16,1
4000,-746.04,40.56,1.4,42.48,20.02,1
4001,-69.8,32.78,15.54,245.66,-7.55,1
4002,268.88,-6.82,-28.6,-40.23,2.02,1
4003,-411.21,34.52,20.91,312.49,-2.28,1
4004,-36.89,32.72,-36.56,310.0,24.89,1
4005,-735.39,39.33,-1.6,-96.22,7.49,1
4006,-154.79,-16.13,-34.24,313.41,30.87,1
4007,-589.84,4.18,-41.13,-64.38,42.86,1
4008,554.11,-16.12,-11.67,240.86,31.98,1
4009,-579.38,5.67,11.57,-161.98,45.7,1
4010,-556.32,1.71,16.17,328.31,-0.46,1
4011,144.9,23.04,-32.95,-25.83,39.91,1
4012,-24.56,-1.16,-39.79,-134.31,-10.3,1
4013,317.83,35.93,-4.77,-168.92,2.47,1
4014,-696.92,-14.95,-20.93,248.42,-8.24,1
4015,-227.77,32.3,15.37,-178.66,-5.05,1
4016,-294.59,12.47,-40.41,175.68,-15.94,1
4017,-729.29,-12.58,-16.32,281.65,13.26,1
4018,-700.03,13.66,-37.28,-176.21,4.6,1
4019,-645.65,25.58,-25.01,-41.44,-20.06,1
4020,-568.93,43.42,-27.44,-119.34,24.6,1
4021,57.22,12.39,-25.53,70.03,17.71,1
4022,460.37,39.42,-17.95,-77.94,19.85,1
4023,-429.67,-16.68,-2.26,-107.23,1.2,1
4024,-641.88,36.82,-26.54,-49.48,-17.5,1
4025,429.87,20.52,-39.98,315.07,-10.79,1
4026,-716.19,16.3,-6.52,-39.62,3.63,1
4027,587.7,-11.0,-25.61,197.01,41.71,1
4028,-548.07,38.91,11.19,323.08,0.75,1
4029,-146.75,-8.8,13.86,-157.19,25.85,1
4030,465.66,8.58,-11.2,293.26,-15.96,1
4031,444.03,28.69,-3.03,174.24,-0.51,1
4032,451.12,-6.08,-2.01,33.34,37.52,1
4033,-583.62,41.05,17.2,289.73,-4.03,1
4034,281.95,1.58,-19.88,149.9,34.11,1
4035,-741.73,37.05,-29.35,223.06,-13.28,1
4036,-283.77,-2.64,1.2,-18.84,-9.58,1
4037,171.59,23.51,-35.08,51.34,21.44,1
4038,436.79,12.9,-25.88,255.07,-14.96,1
4039,28.13,37.64,-12.9,-30.06,-0.75,1
4040,407.18,32.33,8.85,-95.82,19.64,1
4041,-669.93,-3.7,20.41,171.49,-21.9,1
4042,343.73,1.89,-21.46,-12.02,41.82,1
4043,340.64,14.02,21.65,337.11,-1.78,1
4044,207.82,-17.25,-35.28,-122.53,3.26,1
4045,236.45,33.25,-3.81,172.23,22.48,1
4046,-19.39,15.36,24.15,-82.59,31.82,1
4047,2.64,33.11,-20.15,40.81,18.54,1
4048,-52.77,33.11,-34.76,242.03,39.88,1
4049,-645.6,11.99,23.76,-112.85,37.5,1
4050,-331.9,-10.15,-9.06,148.37,-14.79,1
4051,92.31,2.27,-36.02,-98.16,6.79,1
4052,216.69,23.68,-14.81,116.6,42.44,1
4053,422.4,0.23,-4.21,-166.09,-12.43,1
4054,-535.23,21.96,-14.11,81.32,38.63,1
4055,-762.48,25.17,-11.3,149.26,43.85,1
4056,331.25,24.59,-22.06,242.44,18.37,1
4057,-33.15,-9.76,-4.39,269.31,35.16,1
4058,-643.47,-5.57,-22.23,155.98,27.12,1
4059,-647.4,-11.19,15.39,181.08,18.47,1
4060,-406.53,4.9,3.55,235.1,-15.87,1
4061,191.46,16.36,-40.1,-83.64,-0.08,1
4062,-773.89,14.87,-42.4,343.26,-14.54,1
4063,-680.77,26.58,-26.29,-4.59,26.73,1
4064,-364.6,29.93,-2.88,-31.09,-16.48,1
4065,-291.36,-5.67,-13.62,98.81,-8.0,1
4066,398.1,18.35,-0.59,303.32,29.05,1
4067,397.74,-5.08,-17.79,66.47,4.79,1
4068,518.45,31.0,-38.83,-11.57,38.45,1
4069,-435.67,13.95,-8.14,72.39,-16.19,1
4070,-676.98,10.57,-11.48,196.5,-16.86,1
4071,-597.59,-0.38,-17.57,-130.66,-21.5,1
4072,-760.77,37.63,1.0,327.4,-10.97,1
4073,-493.92,13.45,22.39,174.18,-21.09,1
4074,491.42,28.78,10.04,79.46,13.4,1
4075,199.0,7.42,-8.71,-84.06,17.18,1
4076,254.76,29.64,-25.89,111.83,-11.47,1
4077,-64.16,6.0,23.71,273.48,-7.35,1
4078,350.16,17.16,3.63,-37.06,-0.18,1
4079,-563.69,12.23,25.99,-172.95,15.46,1
4080,-711.04,-6.67,16.75,222.18,-17.01,1
4081,-578.49,14.7,15.57,-35.26,24.02,1
4082,-39.19,-12.54,-9.72,-159.49,-13.84,1
4083,-560.86,31.65,-16.13,-94.32,7.41,1
4084,-665.7,1.25,-38.21,266.26,-21.69,1
4085,426.49,43.26,3.34,312.06,1.85,1
4086,113.96,-9.37,-30.22,277.45,-18.94,1
4087,492.35,-9.79,12.12,273.61,9.53,1
4088,-300.74,3.2,10.63,-142.38,-8.79,1
4089,-327.65,2.49,14.0,252.7,12.71,1
4090,-270.57,13.17,8.66,340.0,7.27,1
4091,284.45,-1.43,-4.72,320.32,37.07,1
4092,494.68,-10.81,15.14,43.54,3.78,1
4093,-721.26,30.74,-33.57,-123.34,15.94,1
4094,331.97,22.39,2.86,-139.4,17.62,1
4095,374.0,40.71,-20.21,-31.62,-3.22,1
4096,-428.39,1.95,-4.85,62.9,-13.02,1
4097,79.16,-11.51,10.53,-5.94,-20.1,1
4098,-763.89,45.66,20.15,189.08,-8.51,1
4099,392.05,39.55,-10.69,165.22,19.25,1
4100,582.49,29.4,19.46,323.7,-13.63,1
4101,-703.72,10.6,20.91,102.22,32.18,1
4102,-628.16,34.85,22.66,137.63,-17.11,1
4103,-125.02,-10.77,-35.15,100.96,44.28,1
4104,-311.0,-13.93,3.51,316.37,33.61,1
4105,-339.09,25.92,21.38,-98.0,-20.51,1
4106,-264.08,21.05,3.77,201.74,-15.81,1
4107,-568.29,44.44,-26.08,272.4,36.61,1
4108,538.52,-16.53,3.53,230.85,-21.22,1
4109,384.74,17.45,-2.35,264.98,8.98,1
4110,-569.2,-13.32,-3.75,256.28,43.09,1
4111,406.7,17.64,17.43,286.76,7.99,1
4112,524.87,19.49,-28.81,50.52,-3.48,1
4113,-510.25,-8.41,17.21,69.29,21.48,1
4114,475.68,27.65,9.49,172.7,-7.75,1
4115,-534.25,8.36,-40.36,292.64,15.03,1
4116,271.95,-17.44,21.62,-31.55,26.51,1
4117,-288.32,-12.11,-41.15,135.58,-20.02,1
4118,-332.47,45.39,2.87,-72.59,6.45,1
4119,208.67,6.6,-24.82,-23.54,26.19,1
4120,-129.35,-7.36,23.95,-100.78,2.54,1
4121,564.79,22.0,-8.44,342.81,-1.11,1
4122,-757.01,31.0,16.23,287.88,-16.59,1
4123,-1.16,29.35,-40.28,198.53,-11.67,1
4124,187.42,29.3,-23.72,352.33,20.19,1
4125,516.66,45.56,-31.15,88.39,-0.76,1
4126,-409.11,-0.1,-42.11,237.18,45.52,1
4127,-660.58,-14.74,14.24,238.11,7.87,1
4128,-756.89,15.31,-6.4,59.44,-19.43,1
4129,362.19,29.39,24.9,226.61,17.93,1
4130,-420.57,43.68,6.34,179.87,28.39,1
4131,345.0,-15.71,-17.87,294.11,30.1,1
4132,-40.91,12.42,-40.54,198.95,-3.79,1
4133,-617.03,-1.56,-41.22,307.82,31.71,1
4134,216.51,2.34,-27.45,39.31,-3.65,1
4135,554.38,21.8,16.17,95.71,6.42,1
4136,360.97,20.05,-9.11,-143.36,24.07,1
4137,-654.44,13.88,-7.52,123.29,6.23,1
4138,308.06,9.08,-5.26,321.64,8.15,1
4139,195.98,-7.23,-28.67,-176.88,-6.51,1
4140,-24.94,-4.76,14.43,226.71,40.18,1
4141,-30.93,44.37,11.79,-135.24,-6.6,1
4142,446.43,-8.4,-11.58,172.61,42.98,1
4143,241.09,37.92,-9.71,-22.25,-12.92,1
4144,444.04,-12.27,-24.12,-6.03,2.88,1
4145,-752.58,7.69,-30.08,8.55,-19.2,1
4146,-440.49,-3.1,-20.9,343.65,38.65,1
4147,-312.8,22.01,23.27,137.34,-8.86,1
4148,-140.76,6.95,2.59,187.74,45.69,1
4149,-211.26,38.05,-41.04,217.77,-17.38,1
4150,401.44,-4.86,-16.79,214.45,-20.35,1
4151,51.26,-16.5,-24.31,196.33,39.13,1
4152,23.77,28.72,-25.25,146.25,5.04,1
4153,365.78,7.29,-10.02,279.58,30.88,1
4154,225.15,-3.92,-23.93,305.78,7.07,1
4155,-640.56,20.85,-2.27,114.24,-11.15,1
4156,-264.03,-16.42,20.1,174.1,-10.65,1
4157,-529.45,20.97,8.27,302.88,-2.44,1
4158,223.46,-17.53,-35.07,95.94,14.66,1
4159,20.9,34.16,-16.35,-50.59,38.33,1
4160,-657.62,29.35,2.51,-170.1,23.31,1
4161,-226.83,14.31,-32.01,342.87,-19.72,1
4162,381.93,-14.11,-40.24,313.03,30.01,1
4163,460.88,26.79,-25.8,48.28,40.04,1
4164,543.62,38.9,13.2,313.83,22.38,1
4165,259.13,-5.38,-18.04,125.45,19.47,1
4166,308.47,11.31,8.43,-109.51,-4.55,1
4167,-638.32,1.7,-5.38,144.72,8.63,1
4168,359.44,-8.29,-24.75,11.48,-14.75,1
4169,-660.18,10.93,1.12,311.35,41.65,1
4170,466.54,11.42,-25.22,193.45,42.07,1
4171,429.17,25.61,-34.26,-110.04,9.12,1
4172,-630.39,-15.18,-14.15,-161.27,-10.29,1
4173,-669.25,15.23,4.66,46.38,3.82,1
4174,-572.04,36.24,0.57,194.66,24.93,1
4175,-9.69,28.88,-39.53,248.52,28.05,1
4176,-600.13,-17.46,-21.35,213.85,13.88,1
4177,-748.74,39.68,14.87,329.68,12.38,1
4178,-367.73,-15.01,0.63,177.23,26.36,1
4179,-720.83,-0.14,-2.51,275.98,18.24,1
4180,-700.44,-12.16,17.92,150.25,-2.2,1
4181,305.72,9.16,-36.94,-34.75,5.7,1
4182,493.81,11.62,8.21,148.41,-15.3,1
4183,449.83,15.04,2.97,-127.42,-15.15,1
4184,482.45,13.53,0.1,275.59,12.27,1
4185,-434.44,22.97,-0.11,343.75,26.95,1
4186,-108.63,-12.0,10.75,304.54,42.94,1
4187,-334.98,22.28,11.2,-89.93,-11.52,1
4188,106.05,42.08,-34.48,179.83,0.43,1
4189,364.29,26.17,-11.22,65.87,35.61,1
4190,338.96,-7.0,-13.5,-62.84,40.91,1
4191,-182.53,-6.67,-27.44,199.35,44.85,1
4192,268.74,7.17,-22.86,252.85,1.26,1
4193,-468.31,-13.56,-7.08,169.2,36.26,1
4194,-649.85,8.88,-3.31,353.65,-9.05,1
4195,-681.34,6.01,8.99,317.32,41.99,1
4196,-528.1,23.68,-11.42,74.14,0.68,1
4197,503.66,-14.23,15.69,269.16,6.27,1
4198,-441.58,18.92,-2.8,-90.61,-2.93,1
4199,282.5,-0.71,4.4,-11.5,-5.97,1
4200,507.14,-15.21,-0.43,-129.16,45.02,1
4201,-745.78,41.45,25.9,-112.06,17.11,1
4202,401.04,-9.76,13.75,272.82,34.5,1
4203,90.31,21.15,-40.07,-34.53,38.77,1
4204,-86.22,38.83,-36.72,-104.54,41.7,1
4205,568.41,17.46,20.99,-21.72,29.78,1
4206,-483.75,23.34,24.67,85.32,39.69,1
4207,-524.55,18.14,-1.93,28.77,39.59,1
4208,-710.52,29.87,11.57,-1.8,-6.52,1
